Model ID	Name	Reaction	Subsystem	Lower Bound	Upper Bound	Gene-Protein-Rule (GPR)	Reaction Type	BiGG ID	KEGG ID	ModelSEED ID	Confidence Score	Evidence
FCLPA	L-fuculose 1-phosphate aldolase	fc1p_c <=> dhap_c + lald__L_c	Alternate Carbon Metabolism	-1000	1000	KPN_03151 or KPN_01603	Catalytic	FCLPA	R02262	rxn01620	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FCLT	Ferrochelatase	fe2_c + ppp9_c --> 2.0 h_c + pheme_c	Exchange	0	1000	-	Catalytic	FCLT	R00310	rxn00224	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FDH4pp_1	Formate dehydrogenase (quinone-8) (periplasm)	for_p + 2.0 h_c + q8_c --> co2_c + h_p + q8h2_c	Oxidative Phosphorylation	0	1000	(KPN_01865 and KPN_01867 and KPN_01866) or (KPN_04190 and KPN_04188 and KPN_04189)	Catalytic	FDH4pp_1	-	rxn08465	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FDH5pp_1	Formate Dehydrogenase (menaquinone-8) (periplasm)	for_p + 2.0 h_c + mqn8_c --> co2_c + h_p + mql8_c	Oxidative Phosphorylation	0	1000	(KPN_04190 and KPN_04188 and KPN_04189) or (KPN_01865 and KPN_01867 and KPN_01866)	Catalytic	FDH5pp_1	-	rxn08466	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FDMO	FMNH2-dependent monooxygenase	fmnh2_c + isetac_c + o2_c --> fmn_c + gcald_c + h2o_c + h_c + so3_c	Inorganic Ion Transport and Metabolism	0	1000	KPN_00971	Catalytic	FDMO	-	rxn08467	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FDMO2	FMNH2-dependent monooxygenase (methanesulfonate)	fmnh2_c + mso3_c + o2_c --> fald_c + fmn_c + h2o_c + h_c + so3_c	Inorganic Ion Transport and Metabolism	0	1000	KPN_00971	Catalytic	FDMO2	R10206	rxn08468	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FDMO3	FMNH2-dependent monooxygenase (ethanesulfonate)	ethso3_c + fmnh2_c + o2_c --> acald_c + fmn_c + h2o_c + h_c + so3_c	Inorganic Ion Transport and Metabolism	0	1000	KPN_00971	Catalytic	FDMO3	-	rxn08469	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FDMO4	FMNH2-dependent monooxygenase (butanesulfonate)	butso3_c + fmnh2_c + o2_c --> btal_c + fmn_c + h2o_c + h_c + so3_c	Inorganic Ion Transport and Metabolism	0	1000	KPN_00971	Catalytic	FDMO4	-	rxn08470	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FDMO6	FMNH2-dependent monooxygenase (sulfoacetate)	fmnh2_c + o2_c + sulfac_c --> fmn_c + glx_c + h2o_c + h_c + so3_c	Inorganic Ion Transport and Metabolism	0	1000	KPN_00971	Catalytic	FDMO6	-	rxn08471	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FE2abcpp	Iron (II) transport via ABC system (periplasm)	atp_c + fe2_p + h2o_c --> adp_c + fe2_c + h_c + pi_c	Inorganic Ion Transport and Metabolism	0	1000	KPN_03779	Transport	FE2abcpp	-	rxn05555; rxn08472	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FE2t2pp	Iron (II) transport in via proton symport (periplasm)	fe2_p + h_p --> fe2_c + h_c	Inorganic Ion Transport and Metabolism	0	1000	KPN_02743	Transport	FE2t2pp	-	rxn08473	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FE2t3pp	Iron (Fe+2) transport out via proton antiport (periplasm)	fe2_c + h_p --> fe2_p + h_c	Inorganic Ion Transport and Metabolism	0	1000	KPN_04222	Transport	FE2t3pp	-	rxn08474	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FE2tex	Iron (II) transport via diffusion (extracellular to periplasm)	fe2_e <=> fe2_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	FE2tex	-	rxn08475; rxn08476; rxn10963; rxn13286	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FE2tpp	Iron (+2) transport in via permease (no H+)	fe2_p --> fe2_c	Inorganic Ion Transport and Metabolism	0	1000	KPN_03453	Transport	FE2tpp	-	rxn08475; rxn08476; rxn10963; rxn13286	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FE3abcpp	Iron (III) transport via ABC system (periplasm to cytoplasm)	atp_c + fe3_p + h2o_c --> adp_c + fe3_c + h_c + pi_c	"Transport, Inner Membrane"	0	1000	-	Transport	FE3abcpp	-	rxn05195; rxn08477	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FE3DHBZSabcpp	"Ferric 2,3-dihydroxybenzoylserine transport via ABC system (periplasm)"	atp_c + fe3dhbzs_p + h2o_c --> adp_c + fe3dhbzs_c + h_c + pi_c	Inorganic Ion Transport and Metabolism	0	1000	KPN_00606 and KPN_00607 and KPN_00608 and KPN_00610	Transport	FE3DHBZSabcpp	-	rxn08481	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FE3DHBZStonex	"Ferric 2,3-dihydroxybenzoylserine transport via ton system (extracellular)"	fe3dhbzs_e + h_p --> fe3dhbzs_p + h_c	"Transport, Outer Membrane"	0	1000	(KPN_03426 and KPN_02593 and KPN_02186 and KPN_03425) or (KPN_03426 and KPN_02186 and KPN_01250 and KPN_03425)	Transport	FE3DHBZStonex	-	rxn08482	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FE3HOXabcpp	Ferric-dicitrate transport via ABC system (periplasm)	atp_c + fe3hox_p + h2o_c --> adp_c + fe3hox_c + h_c + pi_c	Inorganic Ion Transport and Metabolism	0	1000	KPN_00166 and KPN_00167 and KPN_00168	Transport	FE3HOXabcpp	-	rxn08483	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FE3HOXtonex	Fe(III)hydroxamine transport via ton system (extracellular)	fe3hox_e + h_p --> fe3hox_p + h_c	"Transport, Outer Membrane"	0	1000	KPN_03426 and KPN_02186 and KPN_03425 and KPN_00165	Transport	FE3HOXtonex	-	rxn08488	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FE3Ri	Fe(III) reduction	fadh2_c + 2.0 fe3_c --> fad_c + 2.0 fe2_c + 2.0 h_c	Cofactor and Prosthetic Group Biosynthesis	0	1000	KPN_04338	Catalytic	FE3Ri	-	rxn08491	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FE3tex	Iron (III) transport via diffusion (extracellular to periplasm)	fe3_e <=> fe3_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	FE3tex	-	rxn05292; rxn08492 	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FECRMabcpp	Ferrichrome transport via ABC system (periplasm)	atp_c + fecrm_p + h2o_c --> adp_c + fecrm_c + h_c + pi_c	Inorganic Ion Transport and Metabolism	0	1000	KPN_00166 and KPN_00167 and KPN_00168	Transport	FECRMabcpp	-	rxn05188; rxn08493	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FECRMR3	Ferrichrome reductase	2.0 fecrm_c + rbflvrd_c --> 2.0 fe2_c + 2.0 fecrm_un_c + 2.0 h_c + ribflv_c	Inorganic Ion Transport and Metabolism	0	1000	-	Catalytic	FECRMR3	-	rxn08497	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FECRMtonex	Ferrichrome transport via ton system (extracellular)	fecrm_e + h_p --> fecrm_p + h_c	"Transport, Outer Membrane"	0	1000	KPN_03426 and KPN_02186 and KPN_03425 and KPN_00165	Transport	FECRMtonex	-	rxn08498	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FEENTERabcpp	Fe-enterobactin transport via ABC system (periplasm)	atp_c + feenter_p + h2o_c --> adp_c + feenter_c + h_c + pi_c	Inorganic Ion Transport and Metabolism	0	1000	KPN_00606 and KPN_00607 and KPN_00610 and KPN_00608	Transport	FEENTERabcpp	-	rxn05190	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FEENTERR3	Fe-enterobactin reduction (Fe(III)-unloading)	2.0 feenter_c + rbflvrd_c --> 2.0 enter_c + 2.0 fe2_c + 2.0 h_c + ribflv_c	Inorganic Ion Transport and Metabolism	0	1000	-	Catalytic	FEENTERR3	-	rxn08505	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FEENTERtonex	Fe-enterobactin transport via ton system (extracellular)	feenter_e + h_p --> feenter_p + h_c	"Transport, Outer Membrane"	0	1000	KPN_03426 and KPN_00602 and KPN_02186 and KPN_03425	Transport	FEENTERtonex	-	rxn08507	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FEENTERtpp	Enterochelin transport (secretion)	enter_c + h_p --> enter_p + h_c	"Transport, Inner Membrane"	0	1000	KPN_00609	Transport	FEENTERtpp	-	rxn08508	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FEOXAMabcpp	Ferroxamine transport via ABC system (periplasm)	atp_c + feoxam_p + h2o_c --> adp_c + feoxam_c + h_c + pi_c	Inorganic Ion Transport and Metabolism	0	1000	KPN_00166 and KPN_00167 and KPN_00168	Transport	FEOXAMabcpp	-	rxn05558; rxn08509	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FEOXAMtonex	Ferroxamine transport via ton system (extracellular)	feoxam_e + h_p --> feoxam_p + h_c	"Transport, Outer Membrane"	0	1000	KPN_03426 and KPN_02186 and KPN_03425 and KPN_00165	Transport	FEOXAMtonex	-	rxn08514	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FEROpp	Ferroxidase	4.0 fe2_p + 4.0 h_p + o2_p --> 4.0 fe3_p + 2.0 h2o_p	Inorganic Ion Transport and Metabolism	0	1000	KPN_00131	Catalytic	FEROpp	R00078	rxn00056	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FFSD	Beta-fructofuranosidase	h2o_c + suc6p_c --> fru_c + g6p_c	Exchange	0	1000	KPN_00513	Catalytic	FFSD	R03921	rxn02760	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FFSD1r	Beta-fructofuranosidase	h2o_c + tre6p_c <=> fru_c + g6p_c	Starch and Sucrose Metabolism	-1000	1000	KPN_04085	Catalytic	FFSD1r	-	-	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FGLU	Formimidoylglutamase	forglu_c + h2o_c + h_c --> frmd_c + glu__L_c	Histidine Metabolism	0	1000	KPN_00793	Catalytic	FGLU	R02285 	rxn01639 	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FHL	Formate-hydrogen lyase	for_c + h_c --> co2_c + h2_c	Pyruvate Metabolism	0	1000	KPN_03058 and KPN_04482 and KPN_03057 and KPN_03061 and KPN_03060 and KPN_03056 and KPN_03059	Catalytic	FHL	-	rxn08518	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FLDR	Flavodoxin reductase (NADPH)	fldox_c + h_c + nadph_c --> fldrd_c + nadp_c	Unassigned	0	1000	(KPN_04002 and KPN_03323) or (KPN_04002 and KPN_00707)	Catalytic	FLDR	R11485	rxn08519	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FLVR	Flavin reductase	h_c + nadph_c + ribflv_c --> nadp_c + rbflvrd_c	Cofactor and Prosthetic Group Biosynthesis	0	1000	KPN_04338 or (KPN_03119 and KPN_03118)	Catalytic	FLVR	R05707	rxn03976 	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FLVRx	Flavin reductase (NAD)	h_c + nadh_c + ribflv_c --> nad_c + rbflvrd_c	Cofactor and Prosthetic Group Biosynthesis	0	1000	KPN_04338	Catalytic	FLVRx	R09750	rxn08521	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FMETTRS	Methionyl-tRNA formyltransferase	10fthf_c + mettrna_c --> fmettrna_c + h_c + thf_c	tRNA charging	0	1000	KPN_03688	Catalytic	FMETTRS	R03940 	rxn06538	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FMNAT	FMN adenylyltransferase	atp_c + fmn_c + h_c --> fad_c + ppi_c	Cofactor and Prosthetic Group Biosynthesis	0	1000	KPN_00020	Catalytic	FMNAT	R00161	rxn00122	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FMNRx	FMN reductase	fmn_c + h_c + nadh_c --> fmnh2_c + nad_c	Cofactor and Prosthetic Group Biosynthesis	0	1000	KPN_04338 or KPN_00973	Catalytic	FMNRx	R05705	rxn03974	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FMNRx2	FMN reductase	fmn_c + h_c + nadph_c --> fmnh2_c + nadp_c	Cofactor and Prosthetic Group Biosynthesis	0	1000	(KPN_03119 and KPN_03118) or KPN_00973 or KPN_04338	Catalytic	FMNRx2	R05706	rxn03975; rxn13930; rxn13939	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FORAMD	FORAMD	frmd_c + h2o_c --> for_c + nh4_c	Histidine Metabolism	0	1000	KPN_01770	Catalytic	FORAMD	R00524	rxn00374	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FORt2pp	"Formate transport via proton symport (uptake only, periplasm)"	for_p + h_p --> for_c + h_c	"Transport, Inner Membrane"	0	1000	KPN_00932	Transport	FORt2pp	-	rxn05559; rxn08524	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FORtex	Formate transport via diffusion (extracellular to periplasm)	for_e <=> for_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	FORtex	-	rxn08525; rxn08526; rxn09682; rxn09754	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FORtppi	Formate transport via diffusion (cytoplasm to periplasm)	for_c --> for_p	"Transport, Inner Membrane"	0	1000	KPN_00932	Transport	FORtppi	-	rxn08525; rxn08526; rxn09682; rxn09754	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FRD2	Fumarate reductase	fum_c + mql8_c --> mqn8_c + succ_c	Citric Acid Cycle	0	1000	KPN_04552 and KPN_04551 and KPN_04550 and KPN_04553	Catalytic	FRD2	-	rxn08527	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FRD3	Fumarate reductase	2dmmql8_c + fum_c --> 2dmmq8_c + succ_c	Citric Acid Cycle	0	1000	KPN_04552 and KPN_04550 and KPN_04551 and KPN_04553	Catalytic	FRD3	-	rxn08528	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FRUK	Fructose-1-phosphate kinase	atp_c + f1p_c --> adp_c + fdp_c + h_c	Alternate Carbon Metabolism	0	1000	KPN_02599	Catalytic	FRUK	R00867; R02071	rxn01492	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FRULYStex	Fructoselysine transporter via diffusion (extracellular)	frulys_e <=> frulys_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	FRULYStex	-	rxn08534	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FRUpts2pp	Fructose transport via PEP:Pyr PTS (f6p generating) (periplasm)	fru_p + pep_c --> f6p_c + pyr_c	"Transport, Inner Membrane"	0	1000	KPN_02335 and KPN_02763 and KPN_02334 and KPN_02333 and KPN_02762	Transport	FRUpts2pp	-	rxn08535	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FRUptspp	D-fructose transport via PEP:Pyr PTS (periplasm)	fru_p + pep_c --> f1p_c + pyr_c	"Transport, Inner Membrane"	0	1000	KPN_02598 and KPN_02600 and KPN_02763 and KPN_02762	Transport	FRUptspp	-	rxn05560; rxn08536	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FRUtex	D-fructose transport via diffusion (extracellular to periplasm)	fru_e <=> fru_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	FRUtex	-	rxn08537; rxn12996	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FRUURtex	D-fructuronate transport via diffusion (extracellular)	fruur_e <=> fruur_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	FRUURtex	-	rxn08539	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FTHFD	Formyltetrahydrofolate deformylase	10fthf_c + h2o_c --> for_c + h_c + thf_c	Folate Metabolism	0	1000	KPN_02206	Catalytic	FTHFD	R00944	rxn00691	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FUCtex	L-fucose transport via diffusion (extracellular to periplasm)	fuc__L_e <=> fuc__L_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	FUCtex	-	rxn08540	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FUCtpp	L-fucose transport via proton symport (periplasm)	fuc__L_p + h_p <=> fuc__L_c + h_c	"Transport, Inner Membrane"	-1000	1000	KPN_03152	Transport	FUCtpp	-	rxn05691	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FUM	Fumarase	fum_c + h2o_c <=> mal__L_c	Citric Acid Cycle	-1000	1000	KPN_01516 or KPN_01517	Catalytic	FUM	R01082	rxn00799	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FUMt2_2pp	Fumarate transport via proton symport (2 H) (periplasm)	fum_p + 2.0 h_p --> fum_c + 2.0 h_c	"Transport, Inner Membrane"	0	1000	KPN_03878	Transport	FUMt2_2pp	-	rxn08542; rxn10152	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FUMt2_3pp	Fumarate transport via proton symport (3 H) (periplasm)	fum_p + 3.0 h_p --> fum_c + 3.0 h_c	"Transport, Inner Membrane"	0	1000	KPN_04367 or KPN_04528 or KPN_00654	Transport	FUMt2_3pp	-	rxn08543; rxn10158	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
FUMtex	Fumarate transport via diffusion (extracellular to periplasm)	fum_e <=> fum_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	FUMtex	-	rxn08544; rxn11013	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
G1PACT	Glucosamine-1-phosphate N-acetyltransferase	accoa_c + gam1p_c --> acgam1p_c + coa_c + h_c	Cell Envelope Biosynthesis	0	1000	KPN_04135	Catalytic	G1PACT	R05332	rxn03638	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
G1PPpp	Glucose-1-phosphatase	g1p_p + h2o_p --> glc__D_p + pi_p	Glycolysis/Gluconeogenesis	0	1000	KPN_01027	Catalytic	G1PPpp	R00304	rxn00221	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
G1Ptex	D-glucose 1-phosphate transport via diffusion	g1p_e <=> g1p_p	"Transport, Outer Membrane"	-1000	1000	KPN_00282 or KPN_02636 or KPN_02430 or KPN_00956 or KPN_01445	Transport	G1Ptex	-	rxn08545	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
G1PTT	Glucose-1-phosphate thymidylyltransferase	dttp_c + g1p_c + h_c --> dtdpglu_c + ppi_c	Cell Envelope Biosynthesis	0	1000	KPN_02490 or KPN_04289 or KPN_02496	Catalytic	G1PTT	R02328	rxn01675	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
G1SAT	Glutamate-1-semialdehyde aminotransferase	glu1sa_c <=> 5aop_c	Cofactor and Prosthetic Group Biosynthesis	-1000	1000	KPN_00169	Catalytic	G1SAT	R02272 	rxn01629 	-	Inherited from previous K. pneumoniae MGH78578 model (iYL1228). See PMID: 21296962 for more information.
